feats,op,order,v_sep,tail_ir,flip_rate,half1_sep,half2_sep,range_corr,redundancy,max_component_sep,lift_over_components
F4_Price_Ratio|atr_percentage|cv_20d_regime_low,mean3,3,0.06920495336613751,0.7973417418796859,0.25,0.07449880370410697,0.06407152273537925,0.2549742072751333,0.6108212646409117,0.05307409683031943,0.016130856535818076
F4_Price_Ratio|ATR%|cv_20d_regime_low,mean3,3,0.06920041245250569,0.7972938272064817,0.25,0.07449880370410697,0.064062578511559,0.254974218468148,0.6108213182909038,0.05307409683031943,0.016126315622186256
mp_d4_b65_sym_frob|information_rate_of_change|volatility_score,mean3,3,0.06337360583817697,0.7971738334132926,0.40625,0.06666331972754315,0.060183580248488557,0.27641207470178286,0.4549072201923018,0.05337496034773076,0.009998645490446212
mp_d4_b65_sym_frob|ATR%|trading_signal_composite,mean3,3,0.07078543476241417,0.7963646646674617,0.34375,0.0792389994036239,0.06258803874669565,0.4732190917526209,0.6078047465321662,0.05337496034773076,0.017410474414683408
mp_d4_b65_sym_frob|atr_percentage|trading_signal_composite,mean3,3,0.07078543476241417,0.7963646646674617,0.34375,0.0792389994036239,0.06258803874669565,0.4732190927565454,0.6078047471739947,0.05337496034773076,0.017410474414683408
mp_d4_b65_sym_frob|atr_percentage|cv_20d_regime_low,mean3,3,0.07301080911171971,0.7955797262736021,0.375,0.07838951252773882,0.06779509670830725,0.3371051437165562,0.618928746152388,0.05337496034773076,0.019635848763988953
mp_d4_b65_sym_frob|ATR%|cv_20d_regime_low,mean3,3,0.07301080911171971,0.7955797262736021,0.375,0.07838951252773882,0.06779509670830725,0.3371051500209138,0.6189287977006783,0.05337496034773076,0.019635848763988953
ATR%|trading_signal_composite|direction_flipper_count5,mean3,3,0.05809801365825076,0.7949921410674476,0.359375,0.07213133829381947,0.04448994128436595,0.2919128392358153,0.5087038796900909,0.049875357889666544,0.00822265576858422
ATR%|trading_signal_composite|trend_consistency_5d,mean3,3,0.05809801365825076,0.7949921410674476,0.359375,0.07213133829381947,0.04448994128436595,0.2919128387272128,0.5087038783275762,0.049875357889666544,0.00822265576858422
atr_percentage|trading_signal_composite|trend_consistency_5d,mean3,3,0.05809801365825076,0.7949921410674476,0.359375,0.07213133829381947,0.04448994128436595,0.2919128294711968,0.5087038245600276,0.049875357889666544,0.00822265576858422
atr_percentage|trading_signal_composite|direction_flipper_count5,mean3,3,0.05809801365825076,0.7949921410674476,0.359375,0.07213133829381947,0.04448994128436595,0.2919128299797992,0.5087038259225422,0.049875357889666544,0.00822265576858422
atr_percentage|mp_d4_b267_sym_trace|cv_20d_regime_low,mean3,3,0.06824732795390533,0.7938935873626501,0.3125,0.07129352083459867,0.06529344394838452,0.31257569530618295,0.6283677102431682,0.049875357889666544,0.018371970064238782
ATR%|mp_d4_b267_sym_trace|cv_20d_regime_low,mean3,3,0.06824732795390533,0.7938935873626501,0.3125,0.07129352083459867,0.06529344394838452,0.3125757030656688,0.6283677625167795,0.049875357889666544,0.018371970064238782
hammer_pattern|Realized_Vol_21d|G_Log_Scaled_Price_Ratio,min3,3,0.0548092228754148,0.7933868692888355,0.28125,0.05652816358918121,0.05314237127418677,0.2700435562057885,0.4674741212931492,0.035384398153722414,0.019424824721692387
ATR%|mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer,mean3,3,0.07201815439684417,0.7933680900095075,0.375,0.07195603679585533,0.0720783896462879,0.4802094994483254,0.615374251527302,0.049875357889666544,0.022142796507177626
atr_percentage|mp_d4_b291_sym_frob|G_Volume_Trend_Analyzer,mean3,3,0.07201815439684417,0.7933680900095075,0.375,0.07195603679585533,0.0720783896462879,0.48020950081056507,0.6153742002844148,0.049875357889666544,0.022142796507177626
ATR%|return_3d|cv_20d_regime_low,mean3,3,0.061984823786043274,0.7916183999507767,0.375,0.07301445127984517,0.051289427428417175,0.20208280464183653,0.5940283780198299,0.049875357889666544,0.01210946589637673
atr_percentage|return_3d|cv_20d_regime_low,mean3,3,0.061984823786043274,0.7916183999507767,0.375,0.07301445127984517,0.051289427428417175,0.2020827901581508,0.5940283210936084,0.049875357889666544,0.01210946589637673
Realized_Vol_10d|hammer_pattern|gap_in_atr_terms,min3,3,0.0665407150190882,0.7901928743051022,0.3125,0.07435907401807289,0.05895927598976971,0.11077036239467897,0.2548159342556325,0.04172626192978929,0.024814453089298916
information_rate_of_change|trading_signal_composite|Volume%_rolling_90,mean3,3,0.05941019497996677,0.7890162946098496,0.34375,0.05587557528468289,0.06283770498751477,0.4196925651455249,0.43244433980951164,0.03655015770190881,0.02286003727805796
hammer_pattern|G_High_Price_Momentum_Indicator|stress_v7,mean3,3,0.06017936723351649,0.7883800391642283,0.296875,0.06335355575029415,0.05710136624755027,0.39101106522386436,0.6252128095387043,0.035384398153722414,0.024794969079794074
hammer_pattern|G_Log_Scaled_Price_Ratio|stress_v7,mean3,3,0.06003586872457869,0.7879390069892308,0.28125,0.06354661315006063,0.05663151049380832,0.3851655339274602,0.6207518224224347,0.035384398153722414,0.024651470570856274
atr_percentage|hammer_pattern|return_3d,mean3,3,0.06396139060855391,0.7876706736041897,0.234375,0.07031116441819482,0.05780403418708397,0.293188325541106,0.6242036849250673,0.049875357889666544,0.014086032718887365
ATR%|hammer_pattern|return_3d,mean3,3,0.06396139060855391,0.7876706736041897,0.234375,0.07031116441819482,0.05780403418708397,0.293188334409872,0.6242036861875865,0.049875357889666544,0.014086032718887365
hammer_pattern|Realized_Vol_21d|G_High_Price_Momentum_Indicator,min3,3,0.05481683876087975,0.7868977090797795,0.28125,0.056717681696022176,0.05297359712680223,0.2768485273111125,0.47465639642933005,0.035384398153722414,0.019432440607157334
rapid_price_change_zscore|hammer_pattern|volatility_score,mean3,3,0.061483642114124715,0.7866308406626895,0.34375,0.07445085442280878,0.04890937563297653,0.19627093421408495,0.5284106971640388,0.041747530178064124,0.01973611193606059
ATR%|hammer_pattern|trend_direction_10d,mean3,3,0.06767742127787903,0.7862728967829304,0.265625,0.07113932389484318,0.0643204248008229,0.24560722201167298,0.561500854548203,0.049875357889666544,0.017802063388212483
atr_percentage|hammer_pattern|trend_direction_10d,mean3,3,0.06767742127787903,0.7862728967829304,0.265625,0.07113932389484318,0.0643204248008229,0.24560721028051735,0.5615008004455532,0.049875357889666544,0.017802063388212483
atr_percentage|hammer_pattern,max,2,0.06325966002779389,0.7859866612278283,0.296875,0.06570651678320032,0.06088695044679372,0.23531101331778614,0.5719055945641298,0.049875357889666544,0.013384302138127344
ATR%|hammer_pattern,max,2,0.06325966002779389,0.7859866612278283,0.296875,0.06570651678320032,0.06088695044679372,0.23531101465233553,0.5719056261775515,0.049875357889666544,0.013384302138127344
ATR%|trading_signal_composite|open_close_ratio,mean3,3,0.06326383266161596,0.7852580798787099,0.265625,0.06366740071326525,0.06287249394486513,0.33424464559022676,0.6283355089961293,0.049875357889666544,0.013388474771949418
atr_percentage|trading_signal_composite|open_close_ratio,mean3,3,0.06326383266161596,0.7852580798787099,0.265625,0.06366740071326525,0.06287249394486513,0.3342446384226467,0.6283355081035518,0.049875357889666544,0.013388474771949418
Realized_Vol_10d|hammer_pattern|G_Cyclical_Price_Oscillator,mean3,3,0.056719590408993444,0.7844316826575141,0.28125,0.06006448093469194,0.05347606020225552,0.2694186373292908,0.4937381013711942,0.04172626192978929,0.014993328479204156
ATR%|hammer_pattern|return_5d,mean3,3,0.06606651254661466,0.7827699157628152,0.234375,0.0731431454358602,0.05920432307825537,0.28941627719984336,0.6047370081281774,0.049875357889666544,0.01619115465694812
ATR%|hammer_pattern|rapid_price_change_5d,mean3,3,0.06606651254661466,0.7827699157628152,0.234375,0.0731431454358602,0.05920432307825537,0.28941627719984336,0.6047370081281774,0.049875357889666544,0.01619115465694812
atr_percentage|hammer_pattern|return_5d,mean3,3,0.06606651254661466,0.7827699157628152,0.234375,0.0731431454358602,0.05920432307825537,0.28941626799617726,0.6047370058389949,0.049875357889666544,0.01619115465694812
atr_percentage|hammer_pattern|rapid_price_change_5d,mean3,3,0.06606651254661466,0.7827699157628152,0.234375,0.0731431454358602,0.05920432307825537,0.28941626799617726,0.6047370058389949,0.049875357889666544,0.01619115465694812
mp_d4_b396_sym_trace|information_rate_of_change|trading_signal_composite,mean3,3,0.06607634419150116,0.7826592893864269,0.3125,0.059337545273116146,0.0726109370820563,0.3067670458327327,0.5616444140680922,0.05552749810283517,0.010548846088665985
ATR%|Realized_Vol_10d|G_Log_Scaled_Price_Ratio,mean3,3,0.060179252422535676,0.7824384553848023,0.34375,0.07182695693430935,0.04888450865354303,0.468732544531639,0.6987095528358,0.049875357889666544,0.010303894532869132
atr_percentage|Realized_Vol_10d|G_Log_Scaled_Price_Ratio,mean3,3,0.060179252422535676,0.7824384553848023,0.34375,0.07182695693430935,0.04888450865354303,0.46873254867725184,0.6987095175945893,0.049875357889666544,0.010303894532869132
High_Close|atr_percentage|trend_direction_10d,mean3,3,0.06675551589478312,0.7817862282744712,0.34375,0.0678750216068219,0.06566993459826068,0.4038553085029456,0.5801966986798458,0.05191560677635443,0.014839909118428696
High_Close|ATR%|trend_direction_10d,mean3,3,0.06675551589478312,0.7817862282744712,0.34375,0.0678750216068219,0.06566993459826068,0.4038553123436865,0.5801967482824684,0.05191560677635443,0.014839909118428696
F4_Price_Ratio|Realized_Vol_21d|trading_signal_composite,mean3,3,0.06214190163229179,0.781235305060435,0.3125,0.06732196402394502,0.057118810828264414,0.384203714648618,0.48541178940560714,0.05307409683031943,0.009067804801972355
atr_percentage|mp_d4_b267_sym_trace|trading_signal_composite,mean3,3,0.06818601444161965,0.7806335552772391,0.296875,0.07333354439377573,0.06319447024558948,0.44657306288700227,0.6049419560344883,0.049875357889666544,0.018310656551953103
ATR%|mp_d4_b267_sym_trace|trading_signal_composite,mean3,3,0.06818601444161965,0.7806335552772391,0.296875,0.07333354439377573,0.06319447024558948,0.4465730634924853,0.6049419559884602,0.049875357889666544,0.018310656551953103
Realized_Vol_10d|hammer_pattern|G_Complex_Price_Pattern_Indicator,mean3,3,0.05833049083717108,0.7802881267999532,0.3125,0.06668135957790872,0.050232678724940645,0.26561903348695654,0.47781697907633197,0.04172626192978929,0.016604228907381793
atr_percentage|return_3d|Volume%_rolling_90,mean3,3,0.061824862647844175,0.7789242020209736,0.34375,0.06250109129749054,0.061169125775459826,0.48805666231565775,0.5787794258370269,0.049875357889666544,0.011949504758177631
ATR%|return_3d|Volume%_rolling_90,mean3,3,0.061824862647844175,0.7789242020209736,0.34375,0.06250109129749054,0.061169125775459826,0.48805666078548227,0.5787794773797063,0.049875357889666544,0.011949504758177631
F4_Price_Ratio|atr_percentage|trend_direction_10d,mean3,3,0.06712384682070566,0.7781057487059918,0.3125,0.06853487064098225,0.06575558129801322,0.30133609050038873,0.5830276137209387,0.05307409683031943,0.014049749990386225
F4_Price_Ratio|ATR%|trend_direction_10d,mean3,3,0.06711930590707384,0.7780573268764451,0.3125,0.06853487064098225,0.06574663707419295,0.3013360986211767,0.5830276624969967,0.05307409683031943,0.014045209076754404
mp_d4_b396_sym_trace|rapid_price_change_zscore|volatility_score,mean3,3,0.06545694890750238,0.7779713122665004,0.375,0.07238188640381626,0.058741858001985864,0.29960289275493535,0.55360542418001,0.05552749810283517,0.009929450804667207
mp_d4_b65_sym_frob|information_rate_of_change|trading_signal_composite,mean3,3,0.06384029662673937,0.7766408017667972,0.3125,0.06279801076121959,0.06485099807209187,0.3604619172616839,0.5933230054843416,0.05337496034773076,0.010465336279008614
F4_Price_Ratio|hammer_pattern|volatility_score,mean3,3,0.06363086091346705,0.7765757110648199,0.21875,0.06221599939793823,0.0650028478376162,0.2632251408668878,0.5194875511827801,0.05307409683031943,0.010556764083147617
atr_percentage|return_5d|volatility_score,mean3,3,0.0630843799214303,0.7764493724853605,0.28125,0.08481803988857244,0.042009315710868245,0.2701345382273537,0.6575204663603776,0.049875357889666544,0.013209022031763759
ATR%|rapid_price_change_5d|volatility_score,mean3,3,0.0630843799214303,0.7764493724853605,0.28125,0.08481803988857244,0.042009315710868245,0.2701345482159272,0.6575205195393157,0.049875357889666544,0.013209022031763759
atr_percentage|rapid_price_change_5d|volatility_score,mean3,3,0.0630843799214303,0.7764493724853605,0.28125,0.08481803988857244,0.042009315710868245,0.2701345382273537,0.6575204663603776,0.049875357889666544,0.013209022031763759
ATR%|return_5d|volatility_score,mean3,3,0.0630843799214303,0.7764493724853605,0.28125,0.08481803988857244,0.042009315710868245,0.2701345482159272,0.6575205195393157,0.049875357889666544,0.013209022031763759
atr_percentage|G_Volume_Trend_Analyzer|G_Cyclical_Price_Oscillator,mean3,3,0.0561665121832373,0.7763020266571595,0.34375,0.06144402814385702,0.05104892094869697,0.38562619547048804,0.6198006796613222,0.049875357889666544,0.006291154293570758
ATR%|G_Volume_Trend_Analyzer|G_Cyclical_Price_Oscillator,mean3,3,0.0561665121832373,0.7763020266571595,0.34375,0.06144402814385702,0.05104892094869697,0.3856261982600783,0.6198007306301831,0.049875357889666544,0.006291154293570758
atr_percentage|G_Volume_Trend_Analyzer|momentum_score,mean3,3,0.06198413194703773,0.7763002909586123,0.328125,0.06970426175925462,0.05449794546246378,0.45621353783904933,0.5713872241749993,0.049875357889666544,0.012108774057371187
ATR%|G_Volume_Trend_Analyzer|momentum_score,mean3,3,0.06198413194703773,0.7763002909586123,0.328125,0.06970426175925462,0.05449794546246378,0.45621353853624735,0.5713872829229826,0.049875357889666544,0.012108774057371187
Realized_Vol_10d|hammer_pattern|days_since_high,mean3,3,0.061442737348582535,0.7762516881580801,0.34375,0.08051147354663006,0.04295184164138493,0.3090193926934241,0.47300600800026416,0.04172626192978929,0.019716475418793247
information_rate_of_change|hammer_pattern|G_High_Price_Momentum_Indicator,mean3,3,0.057550197242992034,0.7760094967782462,0.28125,0.053123964801142246,0.06184230142902818,0.3027674193080949,0.6119713288166239,0.03655015770190881,0.021000039541083225
ATR%|G_Log_Scaled_Price_Ratio,max,2,0.061130952054075656,0.7751681978831189,0.28125,0.06826114192182411,0.054216828545955935,0.49010810548941797,0.5764192639425612,0.049875357889666544,0.011255594164409112
atr_percentage|G_Log_Scaled_Price_Ratio,max,2,0.061130952054075656,0.7751681978831189,0.28125,0.06826114192182411,0.054216828545955935,0.4901081178801625,0.5764192260960559,0.049875357889666544,0.011255594164409112
ATR%|Log_Return|volatility_score,mean3,3,0.0666152243592725,0.7744768510088147,0.28125,0.06962425744805115,0.06369737409136593,0.25133868714617685,0.6194147506157748,0.049875357889666544,0.016739866469605957
atr_percentage|Log_Return|volatility_score,mean3,3,0.0666152243592725,0.7744768510088147,0.28125,0.06962425744805115,0.06369737409136593,0.25133867561211526,0.6194146957341207,0.049875357889666544,0.016739866469605957
ATR%|Realized_Vol_10d|G_High_Price_Momentum_Indicator,mean3,3,0.059910012610012824,0.7744496446867517,0.34375,0.07161085358317036,0.048563742575435824,0.47201093584453846,0.6976477105673746,0.049875357889666544,0.01003465472034628
atr_percentage|Realized_Vol_10d|G_High_Price_Momentum_Indicator,mean3,3,0.059910012610012824,0.7744496446867517,0.34375,0.07161085358317036,0.048563742575435824,0.47201094007181477,0.6976476752992288,0.049875357889666544,0.01003465472034628
information_rate_of_change|hammer_pattern|G_Log_Scaled_Price_Ratio,mean3,3,0.05722012650031942,0.7743978228057699,0.28125,0.053003290284224194,0.06130917980077539,0.29703950636202214,0.6072200114008285,0.03655015770190881,0.020669968798410612
ATR%|G_High_Price_Momentum_Indicator,max,2,0.06098109234884393,0.7735160535890733,0.28125,0.06829808747169219,0.053885824350930464,0.49365383929231893,0.5713262638241067,0.049875357889666544,0.011105734459177383
atr_percentage|G_High_Price_Momentum_Indicator,max,2,0.06098109234884393,0.7735160535890733,0.28125,0.06829808747169219,0.053885824350930464,0.49365385173977483,0.5713262256201074,0.049875357889666544,0.011105734459177383
High_Close|rapid_price_change_zscore|volatility_score,mean3,3,0.05972424973817547,0.7730995475340552,0.40625,0.07013896340308967,0.049625133457046555,0.36441342113634445,0.47274826452023805,0.05191560677635443,0.007808642961821044
Realized_Vol_10d|information_rate_of_change|hammer_pattern,mean3,3,0.05973182640318437,0.7728773128717144,0.375,0.06407627416012053,0.05551902857827658,0.24615067015108089,0.5098080620447283,0.04172626192978929,0.018005564473395082
ATR%|G_Volume_Price_Impact_Indicator|Volume%_rolling_90,mean3,3,0.06008069624898786,0.772581863086144,0.25,0.061148783244254844,0.05904497552630471,0.4200990388183232,0.6002057602340503,0.049875357889666544,0.010205338359321317
atr_percentage|G_Volume_Price_Impact_Indicator|Volume%_rolling_90,mean3,3,0.06008069624898786,0.772581863086144,0.25,0.061148783244254844,0.05904497552630471,0.4200990378716378,0.600205709657248,0.049875357889666544,0.010205338359321317
ATR%|G_Volume_Trend_Analyzer|return_3d,mean3,3,0.05894309153415636,0.7725789097053017,0.40625,0.06498726984563663,0.0530820701412058,0.4846440741093984,0.5709812273946528,0.049875357889666544,0.009067733644489817
atr_percentage|G_Volume_Trend_Analyzer|return_3d,mean3,3,0.05894309153415636,0.7725789097053017,0.40625,0.06498726984563663,0.0530820701412058,0.48464407478663696,0.570981170582844,0.049875357889666544,0.009067733644489817
ATR%|direction_flipper_count5|Volume%_rolling_90,mean3,3,0.0620066345812908,0.7725710680001562,0.375,0.07036307976574852,0.05390341500848333,0.46001557611384264,0.5733818386868332,0.049875357889666544,0.012131276691624254
atr_percentage|trend_consistency_5d|Volume%_rolling_90,mean3,3,0.0620066345812908,0.7725710680001562,0.375,0.07036307976574852,0.05390341500848333,0.46001557613444294,0.5733817838019059,0.049875357889666544,0.012131276691624254
